height,timestamp_secs,energy,gas,tx_count
19901549,1716092267,36805,7706073,74
19901550,1716092279,48235,10030145,99
19901551,1716092291,36275,21986346,76
19901552,1716092303,76416,14623506,147
19901553,1716092315,32579,29982302,80
19901554,1716092327,175086,12875890,129
19901555,1716092339,42915,8209589,94
19901556,1716092351,37962,8076944,97
19901557,1716092363,18698,26312422,55
19901558,1716092375,64743,13020914,161
19901559,1716092387,76511,11263335,117
19901560,1716092399,41611,8154992,98
19901561,1716092411,34710,29979115,70
19901562,1716092423,11709,2188084,38
19901563,1716092435,75288,29993550,183
19901564,1716092447,178443,19080799,188
19901565,1716092459,50483,9608781,101
19901566,1716092471,61652,11324968,145
19901567,1716092483,57706,10810861,111
19901568,1716092495,161048,13803953,121
19901569,1716092507,58189,11944681,111
19901570,1716092519,7631,1198211,19
19901571,1716092531,134800,29993399,595
19901572,1716092543,22460,27248372,53
19901573,1716092555,96120,27661618,123
19901574,1716092567,47581,7792316,110
19901575,1716092579,47906,9738235,123
19901576,1716092591,51371,10416902,126
19901577,1716092603,168490,14656888,126
19901578,1716092615,52077,9901894,104
19901579,1716092627,64660,26875234,130
19901580,1716092639,70200,11429506,108
19901581,1716092651,54428,9105988,92
19901582,1716092663,44692,8891836,93
19901583,1716092675,86747,29994096,227
19901584,1716092687,64093,12395974,123
19901585,1716092699,56088,10914294,126
19901586,1716092711,174742,15257992,140
19901587,1716092735,85978,20538392,201
19901588,1716092747,38561,7812931,81
19901589,1716092759,83824,16038996,174
19901590,1716092771,62079,12061334,135
19901591,1716092783,144190,14306061,161
19901592,1716092795,58493,11096725,161
19901593,1716092807,66677,18931958,157
19901594,1716092819,62328,11537108,139
19901595,1716092831,67108,26924482,144
19901596,1716092843,44669,7752190,129
19901597,1716092855,29257,19911508,86
19901598,1716092867,39713,8636440,85
19901599,1716092879,152163,28901806,111
19901600,1716092891,73667,16213991,169
19901601,1716092903,50073,7867935,90
19901602,1716092915,88941,11426168,78
19901603,1716092927,105618,17313401,128
19901604,1716092939,75896,14595164,162
19901605,1716092951,42071,9214737,112
19901606,1716092963,60208,25005651,146
19901607,1716092975,27524,5556396,85
19901608,1716092987,60723,26358625,128
19901609,1716092999,37279,7808051,89
19901610,1716093011,78496,29070653,229
19901611,1716093023,169477,11784352,136
19901612,1716093035,39416,8541830,118
19901613,1716093047,49876,10093409,112
19901614,1716093059,38651,21501765,89
19901615,1716093071,156912,14522570,148
19901616,1716093083,38001,7519231,83
19901617,1716093095,198674,29981424,105
19901618,1716093107,40540,7509479,69
19901619,1716093119,109522,19838499,221
19901620,1716093131,42227,8972186,97
19901621,1716093143,58791,25801086,109
19901622,1716093155,49779,9306916,112
19901623,1716093167,36941,7129188,83
19901624,1716093179,52086,23611066,111
19901625,1716093191,188956,18153376,163
19901626,1716093203,37360,10874212,62
19901627,1716093215,65272,24315187,147
19901628,1716093227,43336,9092857,109
19901629,1716093239,11165,2315242,34
19901630,1716093251,86945,29997638,188
19901631,1716093263,29057,7031014,72
19901632,1716093275,46576,21961357,99
19901633,1716093287,183816,18734086,126
19901634,1716093299,57745,11167844,108
19901635,1716093311,12253,5684250,57
19901636,1716093323,81695,29996630,189
19901637,1716093335,47864,10172622,124
19901638,1716093347,36647,7045697,67
19901639,1716093359,55228,25382422,128
19901640,1716093371,139352,8291739,97
19901641,1716093383,46522,22368166,99
19901642,1716093395,37262,7802294,95
19901643,1716093407,31216,19828096,71
19901644,1716093419,21420,5516289,58
19901645,1716093431,75272,29989546,134
19901646,1716093443,50641,10171604,132
19901647,1716093455,45674,8355518,91
19901648,1716093467,36829,20812749,78
19901649,1716093479,232351,26739525,182
19901650,1716093491,56346,15974515,146
19901651,1716093503,36797,8699099,82
19901652,1716093515,37329,7802981,88
19901653,1716093527,77978,13903558,145
19901654,1716093539,41119,21863300,101
19901655,1716093551,45457,13699268,129
19901656,1716093563,48837,10024803,101
19901657,1716093575,56477,25077870,111
19901658,1716093587,147786,10508355,89
19901659,1716093599,30659,6413372,78
19901660,1716093611,71315,25649638,138
19901661,1716093623,50020,7950609,75
19901662,1716093635,62192,24503725,118
19901663,1716093647,41039,7067153,77
19901664,1716093659,59299,24886476,120
19901665,1716093671,45753,9915469,104
19901666,1716093683,97219,19002380,182
19901667,1716093695,44213,8124814,82
19901668,1716093707,219892,21649925,167
19901669,1716093719,44371,7491071,80
19901670,1716093731,59457,24790792,115
19901671,1716093743,17449,2764102,20
19901672,1716093755,69605,29981268,143
19901673,1716093767,72493,14080253,182
19901674,1716093779,24448,5490402,70
19901675,1716093791,59106,29996070,130
19901676,1716093803,126802,9437515,107
19901677,1716093815,74476,13409306,129
19901678,1716093827,49858,10020181,96
19901679,1716093839,97170,20396883,199
19901680,1716093851,47555,9072318,95
19901681,1716093863,68018,19578117,124
19901682,1716093875,28842,5703065,76
19901683,1716093887,62374,26047886,155
19901684,1716093899,56799,13022435,102
19901685,1716093911,59854,10947486,115
19901686,1716093923,41957,22508251,97
19901687,1716093935,111850,18705755,170
19901688,1716093947,168638,13928672,93
19901689,1716093959,81732,13196324,104
19901690,1716093971,53514,10462074,122
19901691,1716093983,61436,12354925,124
19901692,1716093995,67701,13244766,145
19901693,1716094007,24912,18942950,61
19901694,1716094019,39841,7832020,82
19901695,1716094031,63661,28086366,174
19901696,1716094043,159363,14937209,183
19901697,1716094055,42192,12215985,89
19901698,1716094067,50032,9971325,104
19901699,1716094079,41581,21616586,97
19901700,1716094091,63170,14598639,146
19901701,1716094103,53559,9675626,109
19901702,1716094115,52494,23573660,117
19901703,1716094127,41274,8651547,101
19901704,1716094139,86500,16286567,125
19901705,1716094151,42637,29992907,96
19901706,1716094163,156888,9877310,117
19901707,1716094175,44128,8956377,95
19901708,1716094187,55216,11148532,102
19901709,1716094199,44053,8043702,108
19901710,1716094211,39618,29983362,66
19901711,1716094223,58802,12011085,214
19901712,1716094235,48384,9375154,104
19901713,1716094247,61379,26251693,154
19901714,1716094259,37958,7589519,79
19901715,1716094271,46994,10042192,122
19901716,1716094283,37718,22588642,119
19901717,1716094295,55182,10377004,113
19901718,1716094307,146151,29995166,77
19901719,1716094319,76737,13438997,137
19901720,1716094331,60102,10822991,155
19901721,1716094343,94301,16638975,162
19901722,1716094355,47119,14426170,93
19901723,1716094367,52139,10899572,125
19901724,1716094379,7539,897476,13
19901725,1716094391,113943,29983467,402
19901726,1716094403,173094,20813988,161
19901727,1716094415,47932,9364050,99
19901728,1716094427,35058,10353262,89
19901729,1716094439,68611,27987041,154
19901730,1716094451,36587,7115346,78
19901731,1716094463,68441,12471672,180
19901732,1716094475,40131,7400888,64
19901733,1716094487,186803,29922898,219
19901734,1716094499,37463,7708535,87
19901735,1716094511,186450,17893842,189
19901736,1716094523,46647,9355492,84
19901737,1716094535,54859,25375645,141
19901738,1716094547,44485,9334005,86
19901739,1716094559,53200,12155954,135
19901740,1716094571,63539,26330580,129
19901741,1716094583,37974,10359987,104
19901742,1716094595,63427,12038469,110
19901743,1716094607,57949,11384256,108
19901744,1716094619,51105,25091435,128
19901745,1716094631,41862,9603278,112
19901746,1716094643,52236,9918361,130
19901747,1716094655,180939,29988437,176
19901748,1716094667,62944,14071042,123
19901749,1716094679,55660,10756548,97
19901750,1716094691,40808,9361286,118
19901751,1716094703,105332,12172732,93
19901752,1716094715,55362,23646253,111
19901753,1716094727,46364,11992618,112
19901754,1716094739,43754,7603103,83
19901755,1716094751,87849,29991754,211
19901756,1716094763,150439,10053012,79
19901757,1716094775,62828,11748237,106
19901758,1716094787,60992,9556722,108
19901759,1716094799,27776,19984733,96
19901760,1716094811,55951,11905755,173
19901761,1716094823,47376,23205619,133
19901762,1716094835,84381,17055858,180
19901763,1716094847,47101,7458338,95
19901764,1716094859,38054,14243052,86
19901765,1716094871,77980,27211768,137
19901766,1716094883,52600,10899408,113
19901767,1716094895,167558,12164054,120
19901768,1716094907,47329,9219283,109
19901769,1716094919,6083,1218649,29
19901770,1716094931,52503,29190371,169
19901771,1716094943,75253,29984072,159
19901772,1716094955,133452,10782706,158
19901773,1716094967,46786,10684017,105
19901774,1716094979,37482,7829087,93
19901775,1716094991,75966,29982997,320
19901776,1716095003,29033,5984079,76
19901777,1716095015,65560,25795541,142
19901778,1716095027,42141,8424365,109
19901779,1716095039,36468,7650862,93
19901780,1716095051,160255,29832209,168
19901781,1716095063,33000,6473877,75
19901782,1716095075,61591,25508698,124
19901783,1716095087,35211,6240765,88
19901784,1716095099,41856,9531864,108
19901785,1716095111,15971,3569151,70
19901786,1716095123,78043,29988548,205
19901787,1716095135,57994,24228826,113
19901788,1716095147,147814,10468950,107
19901789,1716095159,63684,16140990,174
19901790,1716095171,65703,11842263,154
19901791,1716095183,76708,25074741,133
19901792,1716095195,36833,6623780,78
19901793,1716095207,47071,10710604,113
19901794,1716095219,78147,28701396,141
19901795,1716095231,58845,11807048,117
19901796,1716095243,160872,12555367,142
19901797,1716095255,60799,12496485,127
19901798,1716095267,59008,11476564,115
19901799,1716095279,59701,24049675,119
19901800,1716095291,51439,11317595,118
19901801,1716095303,27783,5309512,71
19901802,1716095315,60628,26341441,121
19901803,1716095327,67868,8956078,95
19901804,1716095339,142148,25112328,119
19901805,1716095351,49596,10214578,111
19901806,1716095363,63309,13269969,159
19901807,1716095375,70059,27022319,137
19901808,1716095387,37746,7693676,92
19901809,1716095399,48347,9549989,113
19901810,1716095411,64330,14066665,156
19901811,1716095423,156723,27918896,125
19901812,1716095435,53343,10545024,113
19901813,1716095447,38588,8051678,105
19901814,1716095459,34527,22138219,99
19901815,1716095471,66313,11912285,136
19901816,1716095483,45700,9372550,114
19901817,1716095495,65870,28296582,133
19901818,1716095507,47027,9420422,103
19901819,1716095519,52162,10372931,118
19901820,1716095531,56333,27014851,164
19901821,1716095543,156866,10904702,88
19901822,1716095555,58779,12287765,102
19901823,1716095567,82580,14048993,123
19901824,1716095579,100165,17841637,115
19901825,1716095591,10252,1866692,28
19901826,1716095603,72638,29997557,175
19901827,1716095615,78691,11341070,109
19901828,1716095627,8165,1515245,28
19901829,1716095639,171269,29988680,145
19901830,1716095651,85101,13972367,167
19901831,1716095663,60448,23654232,114
19901832,1716095687,278319,20024184,176
19901833,1716095699,192158,19019195,99
19901834,1716095711,162349,13752010,132
19901835,1716095723,150071,14117541,134
19901836,1716095735,40602,8587650,105
19901837,1716095747,36050,8694263,99
19901838,1716095759,99840,19926612,191
19901839,1716095771,45754,10950035,124
19901840,1716095783,51677,10165731,113
19901841,1716095795,157482,27212593,137
19901842,1716095807,41097,8617209,89
19901843,1716095819,41653,8481646,101
19901844,1716095831,52248,24451979,119
19901845,1716095843,35155,9900676,95
19901846,1716095855,10998,2473007,39
19901847,1716095867,94482,25991667,117
19901848,1716095879,169672,29985858,110
19901849,1716095891,31923,7348898,113
19901850,1716095903,76454,13331003,136
19901851,1716095915,52810,10156550,93
19901852,1716095927,86940,29066777,171
19901853,1716095939,61475,10219129,105
19901854,1716095951,44915,8834744,124
19901855,1716095963,48888,23452262,114
19901856,1716095975,158411,17540440,164
19901857,1716095987,37502,6767030,85
19901858,1716095999,50883,9393579,105
19901859,1716096011,56591,25243785,177
19901860,1716096023,62006,12081993,110
19901861,1716096035,54044,10092957,109
19901862,1716096047,56817,25095892,118
19901863,1716096059,31145,7043683,100
19901864,1716096083,130715,27704595,56
19901865,1716096095,179647,28301411,271
19901866,1716096107,60762,12824679,132
19901867,1716096119,29781,5995693,86
19901868,1716096131,90957,13122584,133
19901869,1716096143,46438,25243888,110
19901870,1716096155,47602,9693988,100
19901871,1716096167,16197,2875666,45
19901872,1716096179,90005,12993065,141
19901873,1716096191,55566,24426474,110
19901874,1716096203,10764,2147386,31
19901875,1716096215,88160,29997220,216
19901876,1716096227,85230,17351420,171
19901877,1716096239,68138,9899976,99
19901878,1716096251,74057,11230318,134
19901879,1716096263,10895,1839964,39
19901880,1716096275,66457,29981768,172
19901881,1716096287,78019,15663401,149
19901882,1716096299,170876,12370324,136
19901883,1716096311,17034,4429116,47
19901884,1716096323,74440,29985128,203
19901885,1716096335,139486,15735362,139
19901886,1716096347,62451,11468759,121
19901887,1716096359,56288,10940670,122
19901888,1716096371,61487,25438229,130
19901889,1716096383,49367,17097357,125
19901890,1716096395,65436,11477891,108
19901891,1716096407,152485,20216366,115
19901892,1716096419,62575,10738750,107
19901893,1716096431,59323,11633559,157
19901894,1716096443,66236,11827893,137
19901895,1716096455,50366,24045099,129
19901896,1716096467,76668,11067554,104
19901897,1716096479,49495,8687950,108
19901898,1716096491,58400,29991952,129
19901899,1716096503,56629,19179480,126
19901900,1716096515,39421,8645697,108
19901901,1716096527,152730,11023373,105
19901902,1716096539,68894,13051345,140
19901903,1716096551,43058,8928361,133
19901904,1716096563,72286,28212119,176
19901905,1716096575,48012,8687676,107
19901906,1716096587,44897,9348600,105
19901907,1716096599,176168,26441317,128
19901908,1716096611,64202,15314865,228
19901909,1716096623,55742,11453327,166
19901910,1716096635,147480,12273546,163
19901911,1716096647,68098,14099602,164
19901912,1716096659,50786,10288309,155
19901913,1716096671,67588,26964151,185
19901914,1716096683,37943,8127669,136
19901915,1716096695,42953,9897346,136
19901916,1716096707,62908,29975703,172
19901917,1716096719,38703,9068867,124
19901918,1716096731,57725,12555978,159
19901919,1716096743,71952,21762248,135
19901920,1716096755,12748,2499303,41
19901921,1716096767,83533,29998095,181
19901922,1716096779,56009,20006861,124
19901923,1716096791,48200,16323758,119
19901924,1716096803,176663,11974723,108
19901925,1716096815,79153,21329246,148
19901926,1716096827,50429,10580544,113
19901927,1716096839,54804,11463707,156
19901928,1716096851,54763,13757866,148
19901929,1716096863,38535,6673672,102
19901930,1716096875,66902,19787633,193
19901931,1716096887,145432,9995407,113
19901932,1716096899,53807,27895017,144
19901933,1716096911,40390,10760677,111
19901934,1716096923,75628,17620067,180
19901935,1716096935,47206,10019474,133
19901936,1716096947,31804,7077122,87
19901937,1716096959,64704,26107640,125
19901938,1716096971,51564,9849598,131
19901939,1716096983,68429,13266702,137
19901940,1716096995,36636,7735866,86
19901941,1716097007,50956,21462004,64
19901942,1716097019,64660,14249664,143
19901943,1716097031,171213,27372605,156
19901944,1716097043,41256,9801223,97
19901945,1716097055,71692,12580189,150
19901946,1716097067,33750,6858280,80
19901947,1716097079,66957,26524358,151
19901948,1716097091,11683,2775751,41
19901949,1716097103,48495,24645115,146
19901950,1716097115,38601,8055826,98
19901951,1716097127,146357,29983388,126
19901952,1716097139,58837,12115767,115
19901953,1716097151,47590,9283370,106
19901954,1716097163,37487,22554027,100
19901955,1716097175,58766,9980923,114
19901956,1716097187,129926,9350458,90
19901957,1716097199,42599,24843016,106
19901958,1716097211,49963,17978148,103
19901959,1716097223,38729,8140067,84
19901960,1716097235,55007,10596432,131
19901961,1716097247,42315,22097088,87
19901962,1716097259,32887,6717364,70
19901963,1716097271,77201,29988766,145
19901964,1716097283,45713,10355560,85
19901965,1716097295,29942,6680531,73
19901966,1716097307,62073,26591611,107
19901967,1716097319,142486,8334196,75
19901968,1716097331,55285,24418824,114
19901969,1716097343,34916,8095543,76
19901970,1716097355,44936,9327824,101
19901971,1716097367,55865,25467465,111
19901972,1716097379,3706,459360,16
19901973,1716097391,78165,28878110,204
19901974,1716097403,470894,12051896,70
19901975,1716097415,27335,5792043,69
19901976,1716097427,38808,22570339,87
19901977,1716097439,53258,24377611,91
19901978,1716097451,59875,11182908,130
19901979,1716097463,130564,11776793,100
19901980,1716097475,132037,9181899,86
19901981,1716097487,44916,22551503,98
19901982,1716097499,118127,28186938,232
19901983,1716097511,43175,8825757,122
19901984,1716097523,37205,7564521,86
19901985,1716097535,61294,10700767,134
19901986,1716097547,86996,29880228,146
19901987,1716097559,135054,9429271,84
19901988,1716097571,60479,12164169,165
19901989,1716097583,47315,10350954,98
19901990,1716097595,60990,25546955,96
19901991,1716097607,37941,7556370,90
19901992,1716097619,45273,20999980,90
19901993,1716097631,51663,9246608,125
19901994,1716097643,59025,25018653,133
19901995,1716097655,53479,9416310,105
19901996,1716097667,171857,13917358,103
19901997,1716097679,64695,12987959,117
19901998,1716097691,172237,26346671,100
19901999,1716097703,42679,8739242,88
19902000,1716097715,67510,11699492,118
19902001,1716097727,175551,11244000,106
19902002,1716097739,34144,21970272,73
19902003,1716097763,192325,20577822,222
19902004,1716097775,43121,8187480,93
19902005,1716097787,39885,7897895,80
19902006,1716097799,75088,28717938,144
19902007,1716097811,58279,12812711,110
19902008,1716097823,32037,5412856,72
19902009,1716097835,68209,26629813,127
19902010,1716097847,147652,9191213,87
19902011,1716097859,35924,7239200,94
19902012,1716097871,62193,26634785,181
19902013,1716097883,36126,7301359,73
19902014,1716097895,59550,23999862,114
19902015,1716097907,43970,8574672,79
19902016,1716097919,50671,24610911,101
19902017,1716097931,19447,5428036,82
19902018,1716097943,49562,23575259,102
19902019,1716097955,64673,11648727,113
19902020,1716097967,34908,7184293,74
19902021,1716097979,46079,24975802,104
19902022,1716097991,164328,11651718,95
19902023,1716098003,46461,10029335,114
19902024,1716098015,51385,23406191,109
19902025,1716098027,46797,9272839,84
19902026,1716098039,54270,24146946,116
19902027,1716098051,51914,9795184,139
19902028,1716098063,37843,8850601,82
19902029,1716098075,170656,29931253,122
19902030,1716098087,33470,5900917,72
19902031,1716098099,43779,21411326,86
19902032,1716098111,60121,14810075,149
19902033,1716098123,40334,7264326,91
19902034,1716098135,51814,24756167,113
19902035,1716098147,29277,6945055,74
19902036,1716098159,164799,27717814,115
19902037,1716098171,51523,10305146,114
19902038,1716098183,45216,9836965,109
19902039,1716098195,5834,855874,22
19902040,1716098207,94582,29989553,277
19902041,1716098231,13598,3603593,62
19902042,1716098243,54159,29988833,80
19902043,1716098255,139016,29831613,327
19902044,1716098267,112621,5419236,68
19902045,1716098279,65775,13893267,117
19902046,1716098291,46159,10500774,108
19902047,1716098303,58767,24328478,128
19902048,1716098315,37080,10263159,84
19902049,1716098327,59850,10855545,122
19902050,1716098339,42385,22486176,106
19902051,1716098351,50421,9611115,122
19902052,1716098363,27617,4831322,66
19902053,1716098375,80602,29991795,277
19902054,1716098387,54797,11404278,112
19902055,1716098399,150604,9785163,99
19902056,1716098411,74033,29990503,236
19902057,1716098423,31012,6217423,97
19902058,1716098435,53273,9992084,129
19902059,1716098447,81544,29993796,274
19902060,1716098459,34498,7941840,71
19902061,1716098471,104882,14459115,126
19902062,1716098483,76324,15905152,282
19902063,1716098495,160933,13813358,121
19902064,1716098507,50843,10975722,134
19902065,1716098519,50493,21800787,67
19902066,1716098531,50794,9994266,104
19902067,1716098543,86508,29791940,168
19902068,1716098555,52322,13269164,115
19902069,1716098567,25237,5233100,64
19902070,1716098579,57278,12519606,135
19902071,1716098591,13957,3122344,40
19902072,1716098603,86639,29988786,181
19902073,1716098615,190002,17152208,157
19902074,1716098627,51961,8744492,87
19902075,1716098639,64260,25964670,122
19902076,1716098651,45959,8054182,64
19902077,1716098663,72469,27324986,141
19902078,1716098675,42141,8676344,105
19902079,1716098687,56074,9655263,113
19902080,1716098699,51594,24812134,121
19902081,1716098711,44193,9903009,100
19902082,1716098723,45341,10011251,93
19902083,1716098735,55029,25604287,130
19902084,1716098747,8572,1426368,24
19902085,1716098759,73678,29974470,180
19902086,1716098771,181108,15201073,157
19902087,1716098783,37875,8342533,95
19902088,1716098795,44361,9331808,107
19902089,1716098807,169847,29991576,263
19902090,1716098819,33538,6754083,92
19902091,1716098831,56234,11689795,142
19902092,1716098843,66315,22743387,104
19902093,1716098855,76763,11999808,150
19902094,1716098867,49669,8794379,80
19902095,1716098879,185158,27686657,131
19902096,1716098891,42578,8459307,129
19902097,1716098903,56076,10286910,99
19902098,1716098915,46319,23764115,103
19902099,1716098927,49551,10392447,92
19902100,1716098939,53580,10864209,84
19902101,1716098951,182022,29979610,167
19902102,1716098963,38874,8434544,115
19902103,1716098975,57798,12723936,131
19902104,1716098987,67520,12434671,118
19902105,1716098999,3442,779461,6
19902106,1716099011,131612,29982615,265
19902107,1716099023,172220,29958291,141
19902108,1716099035,37401,7171121,71
19902109,1716099047,51358,10748905,125
19902110,1716099059,54189,25877938,140
19902111,1716099071,31541,8202989,80
19902112,1716099083,60357,10520969,118
19902113,1716099095,38996,22099579,92
19902114,1716099107,24207,4704540,66
19902115,1716099119,81343,29736902,187
19902116,1716099131,152177,8885292,99
19902117,1716099143,49936,9280721,104
19902118,1716099155,32285,20045777,84
19902119,1716099167,55889,12219735,144
19902120,1716099179,65854,25647377,115
19902121,1716099191,81871,16605730,165
19902122,1716099203,58679,10772657,107
19902123,1716099215,44874,9632532,92
19902124,1716099227,39028,8970777,102
19902125,1716099239,146046,29995000,163
19902126,1716099251,34102,7676699,57
19902127,1716099263,54559,10377632,128
19902128,1716099275,37891,21769154,100
19902129,1716099287,67277,12855761,124
19902130,1716099299,60870,11936884,119
19902131,1716099311,69481,27577913,150
19902132,1716099323,10372,2162283,32
19902133,1716099335,69073,29987971,145
19902134,1716099347,60736,12572484,126
19902135,1716099359,147604,12790235,126
19902136,1716099371,56061,11872614,170
19902137,1716099383,59420,11920784,105
19902138,1716099395,65124,25516607,131
19902139,1716099407,43197,9767971,105
19902140,1716099419,54563,14436627,136
19902141,1716099431,7223,1449744,27
19902142,1716099443,64803,29934515,148
19902143,1716099455,55850,12825811,162
19902144,1716099467,51123,12498732,99
19902145,1716099479,50665,23838938,119
19902146,1716099491,188370,18015283,165
19902147,1716099503,54204,11557727,94
19902148,1716099515,63508,13503049,121
19902149,1716099527,42385,8167663,94
19902150,1716099539,68911,26749316,129
19902151,1716099551,170200,14001687,116
19902152,1716099563,62005,11465394,129
19902153,1716099575,43555,8763200,100
19902154,1716099587,73070,26719965,149
19902155,1716099599,46559,9666190,98
19902156,1716099611,70660,18586327,147
19902157,1716099623,61336,12797142,138
19902158,1716099635,51429,9713980,124
19902159,1716099647,48995,25164316,121
19902160,1716099659,170488,17074644,141
19902161,1716099671,36650,9168650,110
19902162,1716099683,77914,14108604,134
19902163,1716099695,48813,10587728,119
19902164,1716099707,47503,23049832,94
19902165,1716099719,145073,12470584,111
19902166,1716099731,62447,12909200,159
19902167,1716099743,62601,12962041,135
19902168,1716099755,46885,9150370,91
19902169,1716099779,77733,29996764,201
19902170,1716099791,40517,8440467,92
19902171,1716099803,86206,18138085,169
19902172,1716099815,34279,9136854,78
19902173,1716099827,60935,27749079,143
19902174,1716099839,22479,4841900,62
19902175,1716099851,154274,10057681,102
19902176,1716099863,174794,29981103,96
19902177,1716099875,50921,11242507,136
19902178,1716099887,48573,9917375,109
19902179,1716099899,50299,10745335,130
19902180,1716099911,14886,3783845,52
19902181,1716099923,65677,29970147,154
19902182,1716099935,38494,20835402,73
19902183,1716099947,185392,18604758,179
19902184,1716099959,33101,6713844,81
19902185,1716099971,43790,21586168,94
19902186,1716099983,50022,9841065,109
19902187,1716099995,50912,9326519,117
19902188,1716100007,58047,25736439,138
19902189,1716100019,41805,8412619,85
19902190,1716100031,91031,29188448,184
19902191,1716100043,47676,9217583,115
19902192,1716100055,46167,9691639,106
19902193,1716100067,184490,14405239,122
19902194,1716100079,54202,25149792,126
19902195,1716100091,48964,12373290,105
19902196,1716100103,48549,9708464,108
19902197,1716100115,40411,10241114,106
19902198,1716100127,50460,24396901,120
19902199,1716100139,47680,10081778,104
19902200,1716100151,27268,5199900,73
19902201,1716100163,151036,29991395,89
19902202,1716100175,91491,21825445,231
19902203,1716100187,58978,13721430,100
19902204,1716100199,54139,9913797,93
19902205,1716100211,75100,15668274,251
19902206,1716100223,69320,14280189,172
19902207,1716100235,42089,8943742,114
19902208,1716100247,53072,25479853,139
19902209,1716100259,33241,6325178,77
19902210,1716100271,76724,6247967,50
19902211,1716100283,63977,29979922,165
19902212,1716100295,190424,18599365,164
19902213,1716100307,60748,12805962,93
19902214,1716100319,42794,9647498,94
19902215,1716100331,51561,10406602,127
19902216,1716100343,154717,29748994,176
19902217,1716100355,43029,9668459,107
19902218,1716100367,64888,12068516,135
19902219,1716100379,53796,10256051,105
19902220,1716100391,47165,25355805,122
19902221,1716100403,47615,9995728,109
19902222,1716100415,62038,12458975,141
19902223,1716100427,66897,25803487,123
19902224,1716100439,44122,8141460,89
19902225,1716100451,170652,13701089,126
19902226,1716100463,86435,17503905,218
19902227,1716100475,64541,16617058,151
19902228,1716100487,46018,12807448,100
19902229,1716100499,36756,8193798,88
19902230,1716100511,86370,29992487,151
19902231,1716100523,37584,7141495,68
19902232,1716100535,42893,8968801,120
19902233,1716100547,277901,29987431,141
19902234,1716100559,39538,8580534,99
19902235,1716100571,51544,14008350,102
19902236,1716100583,69336,13850069,225
19902237,1716100595,55480,10552916,141
19902238,1716100607,8061,1620931,24
19902239,1716100619,116136,29999733,282
19902240,1716100631,180200,29981320,156
19902241,1716100643,32067,6278783,87
19902242,1716100655,64367,12476227,163
19902243,1716100667,41270,22074406,104
19902244,1716100679,43439,9002271,109
19902245,1716100691,49571,24298018,134
19902246,1716100703,38193,8067517,100
19902247,1716100715,46208,8387867,97
19902248,1716100727,59579,24369777,133
19902249,1716100739,158372,15985784,136
19902250,1716100751,51603,11089122,91
19902251,1716100763,37902,6788260,103
19902252,1716100775,85337,29976810,162
19902253,1716100799,67173,15331935,165
19902254,1716100811,51013,12152148,139
19902255,1716100823,7747,3993311,30
19902256,1716100835,156426,29790725,119
19902257,1716100847,33749,8551958,68
19902258,1716100859,165952,17906972,216
19902259,1716100871,112305,23165479,238
19902260,1716100883,44720,10485292,115
19902261,1716100895,53185,11832467,112
19902262,1716100907,170325,16727958,151
19902263,1716100919,49825,10493513,93
19902264,1716100931,11425,2208530,47
19902265,1716100943,70472,28254453,188
19902266,1716100955,77421,29840191,184
19902267,1716100967,29487,7377928,94
19902268,1716100979,8199,1138627,23
19902269,1716100991,221279,29992961,222
19902270,1716101003,77040,14097226,142
19902271,1716101015,50684,11902631,115
19902272,1716101027,55581,25673151,112
19902273,1716101039,56190,9416452,104
19902274,1716101051,88354,17344406,160
19902275,1716101063,141843,12267494,122
19902276,1716101075,9995,2045900,31
19902277,1716101087,80056,29985680,153
19902278,1716101099,80096,18413780,174
19902279,1716101111,41641,8899480,104
19902280,1716101123,55869,9983175,117
19902281,1716101135,8317,1795934,30
19902282,1716101147,125137,29984248,113
19902283,1716101159,84308,29990705,166
19902284,1716101171,131696,10733764,126
19902285,1716101183,50358,10907507,120
19902286,1716101195,55064,10972103,123
19902287,1716101207,52073,23636110,114
19902288,1716101219,35758,7066523,75
19902289,1716101231,57864,25563409,136
19902290,1716101243,13398,2691499,45
19902291,1716101255,17413,3041262,47
19902292,1716101267,122223,29991190,287
19902293,1716101279,93317,29980540,176
19902294,1716101291,164311,11725407,120
19902295,1716101303,63689,11310376,108
19902296,1716101315,63631,11500488,116
19902297,1716101327,45230,9681023,124
19902298,1716101339,158043,29975441,245
19902299,1716101351,56620,11763045,126
19902300,1716101363,61289,12978769,158
19902301,1716101375,50046,11242154,122
19902302,1716101387,15140,3180219,45
19902303,1716101399,75208,29990415,228
19902304,1716101411,173017,18870766,162
19902305,1716101423,42005,10217840,112
19902306,1716101435,18382,2645509,34
19902307,1716101447,69204,29991346,191
19902308,1716101459,9470,1643541,26
19902309,1716101471,174161,29996921,308
19902310,1716101483,84408,16549450,172
19902311,1716101495,57076,11013116,110
19902312,1716101507,47798,16339239,106
19902313,1716101519,57056,10130083,118
19902314,1716101531,202414,26283356,307
19902315,1716101543,49041,9610486,102
19902316,1716101555,51794,11056554,114
19902317,1716101567,58139,18757388,115
19902318,1716101579,52977,8859495,100
19902319,1716101591,183964,23129606,172
19902320,1716101603,160411,18048572,172
19902321,1716101615,40143,8619257,90
19902322,1716101627,62672,12706347,130
19902323,1716101639,5683,999490,25
19902324,1716101651,113885,29983163,205
